parent_material_id,child_material_id,quantity
MAT_T2_00676,MAT_T3_05617,14.45
MAT_T2_00676,MAT_T3_01149,8.83
MAT_T2_00676,MAT_T3_00493,15.5
MAT_T2_00676,MAT_T3_06633,16.82
MAT_T2_00676,MAT_T3_03497,6.19
MAT_T2_00676,MAT_T3_05346,3.88
MAT_T2_00679,MAT_T3_01210,3.27
MAT_T2_00679,MAT_T3_06292,18.78
MAT_T2_00682,MAT_T3_03833,9.04
MAT_T2_00682,MAT_T3_03029,13.47
MAT_T2_00682,MAT_T3_05015,5.65
MAT_T2_00682,MAT_T3_05305,19.8
MAT_T2_00700,MAT_T3_00680,15.39
MAT_T2_00700,MAT_T3_02877,8.35
MAT_T2_00700,MAT_T3_02009,19.79
MAT_T2_00700,MAT_T3_04691,18.43
MAT_T2_00702,MAT_T3_05064,14.59
MAT_T2_00716,MAT_T3_04914,14.83
MAT_T2_00716,MAT_T3_04382,17.9
MAT_T2_00716,MAT_T3_06071,10.3
MAT_T2_00717,MAT_T3_04322,19.42
MAT_T2_00717,MAT_T3_00150,15.43
MAT_T2_00717,MAT_T3_06517,15.18
MAT_T2_00720,MAT_T3_06872,6.09
MAT_T2_00720,MAT_T3_02348,14.79
MAT_T2_00720,MAT_T3_02949,15.23
MAT_T2_00720,MAT_T3_03942,19.34
MAT_T2_00720,MAT_T3_06325,2.37
MAT_T2_00720,MAT_T3_05225,13.92
MAT_T2_00723,MAT_T3_01188,13.73
MAT_T2_00723,MAT_T3_03429,5.49
MAT_T2_00723,MAT_T3_02716,15.65
MAT_T2_00723,MAT_T3_05496,8.5
MAT_T2_00725,MAT_T3_05973,14.26
MAT_T2_00725,MAT_T3_04485,5.86
MAT_T2_00725,MAT_T3_05346,12.02
MAT_T2_00730,MAT_T3_00528,12.96
MAT_T2_00730,MAT_T3_04299,16.9
MAT_T2_00730,MAT_T3_00863,8.47
MAT_T2_00735,MAT_T3_05448,2.17
MAT_T2_00735,MAT_T3_02868,8.48
MAT_T2_00735,MAT_T3_00231,8.41
MAT_T2_00736,MAT_T3_01533,13.9
MAT_T2_00736,MAT_T3_00712,8.39
MAT_T2_00736,MAT_T3_04869,2.07
MAT_T2_00739,MAT_T3_06337,3.05
MAT_T2_00739,MAT_T3_00741,4.89
MAT_T2_00739,MAT_T3_03986,13.43
MAT_T2_00739,MAT_T3_06902,15.54
MAT_T2_00754,MAT_T3_02592,12.48
MAT_T2_00754,MAT_T3_06547,7.93
MAT_T2_00754,MAT_T3_03235,4.04
MAT_T2_00757,MAT_T3_02145,15.54
MAT_T2_00760,MAT_T3_04268,9.91
MAT_T2_00760,MAT_T3_05332,2.16
MAT_T2_00760,MAT_T3_05961,7.85
MAT_T2_00760,MAT_T3_06317,10.82
MAT_T2_00763,MAT_T3_00520,12.57
MAT_T2_00763,MAT_T3_06514,12.43
MAT_T2_00763,MAT_T3_01200,2.83
MAT_T2_00763,MAT_T3_02433,6.56
MAT_T2_00763,MAT_T3_05212,11.43
MAT_T2_00765,MAT_T3_06574,5.12
MAT_T2_00765,MAT_T3_00136,14.21
MAT_T2_00765,MAT_T3_00673,2.99
MAT_T2_00765,MAT_T3_01677,19.63
MAT_T2_00765,MAT_T3_03256,8.43
MAT_T2_00766,MAT_T3_02585,8.99
MAT_T2_00766,MAT_T3_06464,3.98
MAT_T2_00766,MAT_T3_03463,5.74
MAT_T2_00768,MAT_T3_03790,10.49
MAT_T2_00768,MAT_T3_01018,2.59
MAT_T2_00768,MAT_T3_04887,3.57
MAT_T2_00776,MAT_T3_00920,14.73
MAT_T2_00776,MAT_T3_03520,7.71
MAT_T2_00776,MAT_T3_02280,8.86
MAT_T2_00776,MAT_T3_05094,2.61
MAT_T2_00776,MAT_T3_00859,9.28
MAT_T2_00783,MAT_T3_04948,3.95
MAT_T2_00783,MAT_T3_04511,14.16
MAT_T2_00783,MAT_T3_02073,7.87
MAT_T2_00784,MAT_T3_01702,11.57
MAT_T2_00784,MAT_T3_04354,13.7
MAT_T2_00789,MAT_T3_05936,15.89
MAT_T2_00789,MAT_T3_02585,3.88
MAT_T2_00789,MAT_T3_00085,3.81
MAT_T2_00793,MAT_T3_02363,12.56
MAT_T2_00794,MAT_T3_02929,11.32
MAT_T2_00794,MAT_T3_03102,9.34
MAT_T2_00794,MAT_T3_04843,12.64
MAT_T2_00794,MAT_T3_01876,2.97
MAT_T2_00796,MAT_T3_02575,18.92
MAT_T2_00796,MAT_T3_04724,8.8
MAT_T2_00796,MAT_T3_05587,13.62
MAT_T2_00796,MAT_T3_03986,17.16
MAT_T2_00796,MAT_T3_06689,10.48
MAT_T2_00797,MAT_T3_05612,7.1
MAT_T2_00797,MAT_T3_03675,9.64
MAT_T2_00797,MAT_T3_04888,3.87
MAT_T2_00799,MAT_T3_03222,18.54
MAT_T2_00799,MAT_T3_01344,3.34
MAT_T2_00799,MAT_T3_00140,11.46
MAT_T2_00804,MAT_T3_04792,14.79
MAT_T2_00805,MAT_T3_00669,7.01
MAT_T2_00805,MAT_T3_06617,15.06
MAT_T2_00809,MAT_T3_04724,15.2
MAT_T2_00809,MAT_T3_00363,7.43
MAT_T2_00810,MAT_T3_01442,11.68
MAT_T2_00810,MAT_T3_00172,13.19
MAT_T2_00810,MAT_T3_04319,17.9
MAT_T2_00810,MAT_T3_00150,16.65
MAT_T2_00810,MAT_T3_01421,10.24
MAT_T2_00810,MAT_T3_00022,10.34
MAT_T2_00817,MAT_T3_03422,12.18
MAT_T2_00817,MAT_T3_03335,9.48
MAT_T2_00817,MAT_T3_06877,16.42
MAT_T2_00817,MAT_T3_05915,14.87
MAT_T2_00817,MAT_T3_01063,19.14
MAT_T2_00830,MAT_T3_05125,8.38
MAT_T2_00830,MAT_T3_02575,7.28
MAT_T2_00830,MAT_T3_05212,18.78
MAT_T2_00830,MAT_T3_03930,5.45
MAT_T2_00855,MAT_T3_06054,19.1
MAT_T2_00855,MAT_T3_05999,11.97
MAT_T2_00855,MAT_T3_03670,17.35
MAT_T2_00855,MAT_T3_05568,3.97
MAT_T2_00855,MAT_T3_03020,17.44
MAT_T2_00855,MAT_T3_02644,14.16
MAT_T2_00864,MAT_T3_02256,7.55
MAT_T2_00864,MAT_T3_06909,4.45
MAT_T2_00864,MAT_T3_01494,10.21
MAT_T2_00864,MAT_T3_00994,4.93
MAT_T2_00867,MAT_T3_06864,5.65
MAT_T2_00868,MAT_T3_04184,1.16
MAT_T2_00868,MAT_T3_00675,18.26
MAT_T2_00868,MAT_T3_04354,1.07
MAT_T2_00868,MAT_T3_02166,9.99
MAT_T2_00868,MAT_T3_01501,15.28
MAT_T2_00868,MAT_T3_03832,1.5
MAT_T2_00872,MAT_T3_06574,4.11
MAT_T2_00872,MAT_T3_05815,2.44
MAT_T2_00873,MAT_T3_04818,9.57
MAT_T2_00873,MAT_T3_06710,19.55
MAT_T2_00875,MAT_T3_05585,11.87
MAT_T2_00875,MAT_T3_05132,15.27
MAT_T2_00875,MAT_T3_00215,18.78
MAT_T2_00878,MAT_T3_01497,19.56
MAT_T2_00878,MAT_T3_01235,5.41
MAT_T2_00878,MAT_T3_05948,9.28
MAT_T2_00878,MAT_T3_03946,4.89
MAT_T2_00878,MAT_T3_06690,9.38
MAT_T2_00892,MAT_T3_04718,10.61
MAT_T2_00892,MAT_T3_06143,12.32
MAT_T2_00892,MAT_T3_03972,13.92
MAT_T2_00898,MAT_T3_04910,5.65
MAT_T2_00898,MAT_T3_06176,16.2
MAT_T2_00898,MAT_T3_01517,12.63
MAT_T2_00902,MAT_T3_03327,19.22
MAT_T2_00909,MAT_T3_03496,2.23
MAT_T2_00909,MAT_T3_05306,9.27
MAT_T2_00914,MAT_T3_04322,10.1
MAT_T2_00914,MAT_T3_02421,10.07
MAT_T2_00914,MAT_T3_04562,10.18
MAT_T2_00916,MAT_T3_03120,9.33
MAT_T2_00921,MAT_T3_02083,2.51
MAT_T2_00923,MAT_T3_02925,9.44
MAT_T2_00923,MAT_T3_06975,8.29
MAT_T2_00923,MAT_T3_03635,16.48
MAT_T2_00923,MAT_T3_06224,15.92
MAT_T2_00926,MAT_T3_01092,7.31
MAT_T2_00926,MAT_T3_06438,10.36
MAT_T2_00929,MAT_T3_02909,13.15
MAT_T2_00929,MAT_T3_01664,1.54
MAT_T2_00929,MAT_T3_02478,2.13
MAT_T2_00929,MAT_T3_00563,12.19
MAT_T2_00937,MAT_T3_04316,9.32
MAT_T2_00937,MAT_T3_03787,8.22
MAT_T2_00937,MAT_T3_04724,11.46
MAT_T2_00937,MAT_T3_01458,6.4
MAT_T2_00938,MAT_T3_04350,14.86
MAT_T2_00944,MAT_T3_00917,6.76
MAT_T2_00944,MAT_T3_02949,4.51
MAT_T2_00944,MAT_T3_03677,8.77
MAT_T2_00945,MAT_T3_06439,4.58
MAT_T2_00945,MAT_T3_01349,5.45
MAT_T2_00945,MAT_T3_01780,18.82
MAT_T2_00947,MAT_T3_00738,15.72
MAT_T2_00952,MAT_T3_05515,4.84
MAT_T2_00952,MAT_T3_04518,17.67
MAT_T2_00952,MAT_T3_03115,4.7
MAT_T2_00953,MAT_T3_05023,6.96
MAT_T2_00953,MAT_T3_06484,18.23
MAT_T2_00962,MAT_T3_00279,14.87
MAT_T2_00962,MAT_T3_05362,3.28
MAT_T2_00962,MAT_T3_02071,8.66
MAT_T2_00962,MAT_T3_06932,1.0
MAT_T2_00962,MAT_T3_02465,10.31
MAT_T2_00963,MAT_T3_06742,15.79
MAT_T2_00963,MAT_T3_04376,15.95
MAT_T2_00963,MAT_T3_06459,19.7
MAT_T2_00963,MAT_T3_06935,9.84
MAT_T2_00963,MAT_T3_01919,18.85
MAT_T2_00968,MAT_T3_03257,17.49
MAT_T2_00968,MAT_T3_00652,17.07
MAT_T2_00968,MAT_T3_06437,8.83
MAT_T2_00968,MAT_T3_06229,11.82
MAT_T2_00968,MAT_T3_02892,13.49
MAT_T2_00968,MAT_T3_03256,19.92
MAT_T2_00970,MAT_T3_06920,19.55
MAT_T2_00970,MAT_T3_04382,16.03
MAT_T2_00970,MAT_T3_04505,15.33
MAT_T2_00977,MAT_T3_03862,19.92
MAT_T2_00977,MAT_T3_03680,13.57
MAT_T2_00979,MAT_T3_06015,14.38
MAT_T2_00981,MAT_T3_05422,18.96
MAT_T2_00981,MAT_T3_02075,18.0
MAT_T2_00983,MAT_T3_00374,14.04
MAT_T2_00984,MAT_T3_00234,14.5
MAT_T2_00984,MAT_T3_05978,14.1
MAT_T2_00984,MAT_T3_03040,3.8
MAT_T2_00987,MAT_T3_04820,7.57
MAT_T2_00987,MAT_T3_01939,8.33
MAT_T2_00987,MAT_T3_06125,1.3
MAT_T2_00987,MAT_T3_02089,12.8
MAT_T2_00997,MAT_T3_01040,3.3
MAT_T2_00997,MAT_T3_04731,9.72
MAT_T2_00997,MAT_T3_05790,7.07
MAT_T2_00997,MAT_T3_06878,12.1
MAT_T2_00998,MAT_T3_05989,4.13
MAT_T2_00999,MAT_T3_04243,11.52
MAT_T2_01006,MAT_T3_06302,1.14
MAT_T2_01006,MAT_T3_00483,7.26
MAT_T2_01006,MAT_T3_06958,6.99
MAT_T2_01006,MAT_T3_06889,4.81
MAT_T2_01006,MAT_T3_04032,11.46
MAT_T2_01015,MAT_T3_00030,15.09
MAT_T2_01015,MAT_T3_04948,7.44
MAT_T2_01015,MAT_T3_02610,12.91
MAT_T2_01017,MAT_T3_01854,9.31
MAT_T2_01022,MAT_T3_02862,17.19
MAT_T2_01022,MAT_T3_05058,8.77
MAT_T2_01022,MAT_T3_00460,8.89
MAT_T2_01022,MAT_T3_06197,4.45
MAT_T2_01022,MAT_T3_00339,15.81
MAT_T2_01022,MAT_T3_04712,11.16
MAT_T2_01022,MAT_T3_01101,7.03
MAT_T2_01022,MAT_T3_02525,11.4
MAT_T2_01024,MAT_T3_06139,16.73
MAT_T2_01024,MAT_T3_00393,4.48
MAT_T2_01025,MAT_T3_04484,6.49
MAT_T2_01025,MAT_T3_02952,19.25
MAT_T2_01025,MAT_T3_06139,11.9
MAT_T2_01025,MAT_T3_02061,6.89
MAT_T2_01025,MAT_T3_01444,5.23
MAT_T2_01027,MAT_T3_01358,1.05
MAT_T2_01027,MAT_T3_06599,17.84
MAT_T2_01027,MAT_T3_03171,14.08
MAT_T2_01046,MAT_T3_00493,11.08
MAT_T2_01046,MAT_T3_05066,1.63
MAT_T2_01047,MAT_T3_03446,4.08
MAT_T2_01047,MAT_T3_06905,11.18
MAT_T2_01047,MAT_T3_02713,9.09
MAT_T2_01047,MAT_T3_05788,13.67
MAT_T2_01047,MAT_T3_01612,1.87
MAT_T2_01047,MAT_T3_05764,8.58
MAT_T2_01047,MAT_T3_06001,10.13
MAT_T2_01048,MAT_T3_04718,11.72
MAT_T2_01051,MAT_T3_06129,6.52
MAT_T2_01051,MAT_T3_03196,16.41
MAT_T2_01051,MAT_T3_04403,7.05
MAT_T2_01052,MAT_T3_05985,19.57
MAT_T2_01052,MAT_T3_06633,6.58
MAT_T2_01052,MAT_T3_01713,4.4
MAT_T2_01052,MAT_T3_04808,14.08
MAT_T2_01053,MAT_T3_06909,16.31
MAT_T2_01053,MAT_T3_00880,11.04
MAT_T2_01053,MAT_T3_00364,3.87
MAT_T2_01053,MAT_T3_04322,7.51
MAT_T2_01059,MAT_T3_06932,12.96
MAT_T2_01059,MAT_T3_03855,1.88
MAT_T2_01059,MAT_T3_04887,1.4
MAT_T2_01059,MAT_T3_06485,6.47
MAT_T2_01064,MAT_T3_01476,12.02
MAT_T2_01064,MAT_T3_00231,3.22
MAT_T2_01064,MAT_T3_03782,8.2
MAT_T2_01064,MAT_T3_01153,10.94
MAT_T2_01064,MAT_T3_05037,3.26
MAT_T2_01064,MAT_T3_00818,15.56
MAT_T2_01064,MAT_T3_06411,16.62
MAT_T2_01064,MAT_T3_04019,2.63
MAT_T2_01065,MAT_T3_04985,5.39
MAT_T2_01065,MAT_T3_05189,6.41
MAT_T2_01065,MAT_T3_05933,14.39
MAT_T2_01065,MAT_T3_01200,9.37
MAT_T2_01066,MAT_T3_04836,1.8
MAT_T2_01066,MAT_T3_00626,17.56
MAT_T2_01072,MAT_T3_04168,7.38
MAT_T2_01074,MAT_T3_03996,19.03
MAT_T2_01074,MAT_T3_00467,11.52
MAT_T2_01077,MAT_T3_01806,3.47
MAT_T2_01096,MAT_T3_06568,18.61
MAT_T2_01096,MAT_T3_00320,8.3
MAT_T2_01096,MAT_T3_05514,12.53
MAT_T2_01096,MAT_T3_00521,6.85
MAT_T2_01105,MAT_T3_03177,13.33
MAT_T2_01105,MAT_T3_04472,15.04
MAT_T2_01105,MAT_T3_05936,17.19
MAT_T2_01108,MAT_T3_06960,18.96
MAT_T2_01114,MAT_T3_02955,11.69
MAT_T2_01114,MAT_T3_05340,8.67
MAT_T2_01114,MAT_T3_02800,10.26
MAT_T2_01120,MAT_T3_02166,1.73
MAT_T2_01120,MAT_T3_04036,14.86
MAT_T2_01120,MAT_T3_04923,5.48
MAT_T2_01120,MAT_T3_04376,2.23
MAT_T2_01120,MAT_T3_01278,15.5
MAT_T2_01120,MAT_T3_06689,6.64
MAT_T2_01122,MAT_T3_02450,8.63
MAT_T2_01122,MAT_T3_03441,5.71
MAT_T2_01122,MAT_T3_03611,12.54
MAT_T2_01122,MAT_T3_05521,15.64
MAT_T2_01124,MAT_T3_00486,5.94
MAT_T2_01125,MAT_T3_02806,12.24
MAT_T2_01137,MAT_T3_00241,10.42
MAT_T2_01137,MAT_T3_03621,4.15
MAT_T2_01137,MAT_T3_05664,7.01
MAT_T2_01151,MAT_T3_04004,3.08
MAT_T2_01151,MAT_T3_00142,9.31
MAT_T2_01151,MAT_T3_05123,11.73
MAT_T2_01172,MAT_T3_06909,19.4
MAT_T2_01172,MAT_T3_06119,17.86
MAT_T2_01172,MAT_T3_02792,19.42
MAT_T2_01172,MAT_T3_00990,19.23
MAT_T2_01172,MAT_T3_06852,18.31
MAT_T2_01172,MAT_T3_00188,2.95
MAT_T2_01172,MAT_T3_06893,17.97
MAT_T2_01174,MAT_T3_03025,11.44
MAT_T2_01174,MAT_T3_03895,7.93
MAT_T2_01174,MAT_T3_05157,2.92
MAT_T2_01174,MAT_T3_01419,5.8
MAT_T2_01174,MAT_T3_02408,5.96
MAT_T2_01178,MAT_T3_05573,3.94
MAT_T2_01178,MAT_T3_05220,7.63
MAT_T2_01178,MAT_T3_02004,9.01
MAT_T2_01178,MAT_T3_05037,3.42
MAT_T2_01178,MAT_T3_05948,8.65
MAT_T2_01178,MAT_T3_03043,10.51
MAT_T2_01178,MAT_T3_01444,8.5
MAT_T2_01183,MAT_T3_02122,16.04
MAT_T2_01183,MAT_T3_04813,13.14
MAT_T2_01183,MAT_T3_06857,18.89
MAT_T2_01185,MAT_T3_06736,7.91
MAT_T2_01185,MAT_T3_03709,11.55
MAT_T2_01191,MAT_T3_06947,18.17
MAT_T2_01191,MAT_T3_06163,13.39
MAT_T2_01191,MAT_T3_01558,2.7
MAT_T2_01191,MAT_T3_06401,7.4
MAT_T2_01208,MAT_T3_06836,18.72
MAT_T2_01208,MAT_T3_01251,1.7
MAT_T2_01219,MAT_T3_03684,9.51
MAT_T2_01219,MAT_T3_02276,18.04
MAT_T2_01219,MAT_T3_05191,7.33
MAT_T2_01219,MAT_T3_01106,17.12
MAT_T2_01219,MAT_T3_03513,5.99
MAT_T2_01219,MAT_T3_03320,2.99
MAT_T2_01222,MAT_T3_02463,6.39
MAT_T2_01222,MAT_T3_05854,7.56
MAT_T2_01222,MAT_T3_03448,13.53
MAT_T2_01226,MAT_T3_01869,12.39
MAT_T2_01227,MAT_T3_05633,14.84
MAT_T2_01227,MAT_T3_03778,8.01
MAT_T2_01234,MAT_T3_01158,12.3
MAT_T2_01234,MAT_T3_01496,10.22
MAT_T2_01234,MAT_T3_02887,9.14
MAT_T2_01234,MAT_T3_06351,1.4
MAT_T2_01234,MAT_T3_00618,4.6
MAT_T2_01234,MAT_T3_03343,11.4
MAT_T2_01239,MAT_T3_02564,18.69
MAT_T2_01239,MAT_T3_06054,14.98
MAT_T2_01239,MAT_T3_03235,6.94
MAT_T2_01239,MAT_T3_05331,4.3
MAT_T2_01243,MAT_T3_06520,14.4
MAT_T2_01243,MAT_T3_05660,10.23
MAT_T2_01243,MAT_T3_00030,13.54
MAT_T2_01245,MAT_T3_01581,17.05
MAT_T2_01245,MAT_T3_04152,17.98
MAT_T2_01245,MAT_T3_05933,1.06
MAT_T2_01245,MAT_T3_03460,4.24
MAT_T2_01249,MAT_T3_01613,4.63
MAT_T2_01249,MAT_T3_02530,3.94
MAT_T2_01249,MAT_T3_04763,7.71
MAT_T2_01250,MAT_T3_05221,16.53
MAT_T2_01250,MAT_T3_01158,9.17
MAT_T2_01250,MAT_T3_02633,3.9
MAT_T2_01250,MAT_T3_01869,2.68
MAT_T2_01255,MAT_T3_03371,17.4
MAT_T2_01255,MAT_T3_01604,7.84
MAT_T2_01267,MAT_T3_00973,17.46
MAT_T2_01267,MAT_T3_00133,7.45
MAT_T2_01267,MAT_T3_04741,7.99
MAT_T2_01267,MAT_T3_03616,18.15
MAT_T2_01267,MAT_T3_01739,10.56
MAT_T2_01267,MAT_T3_04901,2.17
MAT_T2_01267,MAT_T3_01849,18.19
MAT_T2_01271,MAT_T3_02274,3.97
MAT_T2_01271,MAT_T3_00184,2.36
MAT_T2_01271,MAT_T3_05943,8.43
MAT_T2_01274,MAT_T3_02728,13.47
MAT_T2_01274,MAT_T3_04082,5.03
MAT_T2_01274,MAT_T3_00457,11.06
MAT_T2_01274,MAT_T3_02456,3.0
MAT_T2_01285,MAT_T3_03265,5.7
MAT_T2_01285,MAT_T3_01983,3.94
MAT_T2_01285,MAT_T3_05519,8.78
MAT_T2_01285,MAT_T3_06445,9.53
MAT_T2_01285,MAT_T3_02089,18.4
MAT_T2_01285,MAT_T3_06163,9.16
MAT_T2_01286,MAT_T3_03849,16.08
MAT_T2_01286,MAT_T3_05905,17.34
MAT_T2_01286,MAT_T3_04510,12.03
MAT_T2_01286,MAT_T3_06963,17.05
MAT_T2_01287,MAT_T3_05219,13.16
MAT_T2_01287,MAT_T3_06092,9.7
MAT_T2_01289,MAT_T3_03899,4.82
MAT_T2_01289,MAT_T3_01979,10.29
MAT_T2_01289,MAT_T3_03829,13.11
MAT_T2_01289,MAT_T3_03543,10.4
MAT_T2_01289,MAT_T3_02575,19.78
MAT_T2_01289,MAT_T3_00980,16.76
MAT_T2_01291,MAT_T3_05472,10.59
MAT_T2_01291,MAT_T3_05573,14.48
MAT_T2_01300,MAT_T3_00065,8.68
MAT_T2_01300,MAT_T3_04455,9.03
MAT_T2_01300,MAT_T3_03025,9.34
MAT_T2_01301,MAT_T3_06902,15.5
MAT_T2_01301,MAT_T3_02770,1.6
MAT_T2_01305,MAT_T3_01014,17.61
MAT_T2_01305,MAT_T3_05377,10.19
MAT_T2_01305,MAT_T3_01609,12.34
MAT_T2_01305,MAT_T3_02741,7.49
MAT_T2_01309,MAT_T3_04017,2.93
MAT_T2_01309,MAT_T3_00571,7.06
MAT_T2_01309,MAT_T3_02754,19.48
MAT_T2_01309,MAT_T3_02917,18.89
MAT_T2_01309,MAT_T3_02513,14.83
MAT_T2_01309,MAT_T3_02654,10.73
MAT_T2_01315,MAT_T3_01381,8.65
MAT_T2_01315,MAT_T3_05401,11.27
MAT_T2_01318,MAT_T3_00163,5.74
MAT_T2_01318,MAT_T3_02079,3.57
MAT_T2_01325,MAT_T3_00802,2.37
MAT_T2_01325,MAT_T3_01555,7.72
MAT_T2_01325,MAT_T3_02924,15.72
MAT_T2_01325,MAT_T3_06889,13.69
MAT_T2_01325,MAT_T3_04959,5.58
MAT_T2_01325,MAT_T3_02575,10.2
MAT_T2_01334,MAT_T3_01253,10.21
MAT_T2_01334,MAT_T3_04886,5.94
MAT_T2_01336,MAT_T3_01161,17.34
MAT_T2_01338,MAT_T3_01132,8.98
MAT_T2_01338,MAT_T3_00307,4.48
MAT_T2_01338,MAT_T3_05132,14.6
MAT_T2_01338,MAT_T3_05805,7.71
MAT_T2_01338,MAT_T3_00173,6.5
MAT_T2_01338,MAT_T3_06880,1.72
MAT_T2_01348,MAT_T3_01848,6.91
MAT_T2_01348,MAT_T3_05595,19.09
MAT_T2_01348,MAT_T3_02309,11.49
MAT_T2_01348,MAT_T3_01869,12.5
MAT_T2_01352,MAT_T3_01888,17.51
MAT_T2_01352,MAT_T3_04523,17.98
MAT_T2_01352,MAT_T3_01369,19.27
MAT_T2_01352,MAT_T3_01919,2.89
MAT_T2_01353,MAT_T3_03212,1.82
MAT_T2_01353,MAT_T3_04529,8.9
MAT_T2_01354,MAT_T3_00887,2.15
MAT_T2_01361,MAT_T3_03823,17.46
MAT_T2_01361,MAT_T3_00459,17.04
MAT_T2_01361,MAT_T3_01034,17.91
MAT_T2_01361,MAT_T3_04354,10.43
MAT_T2_01374,MAT_T3_00236,11.72
MAT_T2_01374,MAT_T3_05348,12.62
MAT_T2_01374,MAT_T3_01791,13.21
MAT_T2_01374,MAT_T3_00879,4.49
MAT_T2_01374,MAT_T3_00521,19.16
MAT_T2_01375,MAT_T3_05361,8.96
MAT_T2_01375,MAT_T3_05678,2.77
MAT_T2_01375,MAT_T3_05092,8.44
MAT_T2_01375,MAT_T3_00673,18.67
MAT_T2_01375,MAT_T3_02830,13.8
MAT_T2_01377,MAT_T3_02152,6.53
MAT_T2_01377,MAT_T3_01473,9.41
MAT_T2_01379,MAT_T3_02972,19.73
MAT_T2_01379,MAT_T3_06464,2.02
MAT_T2_01383,MAT_T3_06197,15.33
MAT_T2_01383,MAT_T3_01111,11.99
MAT_T2_01383,MAT_T3_03714,4.71
MAT_T2_01391,MAT_T3_00142,8.56
MAT_T2_01391,MAT_T3_02047,1.75
MAT_T2_01391,MAT_T3_00366,1.14
MAT_T2_01391,MAT_T3_00698,4.37
MAT_T2_01391,MAT_T3_04588,13.39
MAT_T2_01391,MAT_T3_05315,6.41
MAT_T2_01391,MAT_T3_02357,6.42
MAT_T2_01397,MAT_T3_04384,2.2
MAT_T2_01397,MAT_T3_06129,4.2
MAT_T2_01397,MAT_T3_02271,5.34
MAT_T2_01400,MAT_T3_01525,4.29
MAT_T2_01400,MAT_T3_04453,11.92
MAT_T2_01400,MAT_T3_02299,13.74
MAT_T2_01400,MAT_T3_01993,4.32
MAT_T2_01400,MAT_T3_02752,15.65
MAT_T2_01403,MAT_T3_03377,12.26
MAT_T2_01403,MAT_T3_00521,17.22
MAT_T2_01403,MAT_T3_01446,5.73
MAT_T2_01403,MAT_T3_03934,13.99
MAT_T2_01409,MAT_T3_03930,15.65
MAT_T2_01409,MAT_T3_06747,7.99
MAT_T2_01425,MAT_T3_03076,13.18
MAT_T2_01428,MAT_T3_06958,12.4
MAT_T2_01428,MAT_T3_05457,9.64
MAT_T2_01428,MAT_T3_04164,1.99
MAT_T2_01428,MAT_T3_04896,10.04
MAT_T2_01432,MAT_T3_02295,14.99
MAT_T2_01436,MAT_T3_03567,15.32
MAT_T2_01449,MAT_T3_02850,8.6
MAT_T2_01462,MAT_T3_03177,6.32
MAT_T2_01462,MAT_T3_06574,18.44
MAT_T2_01462,MAT_T3_04722,11.34
MAT_T2_01462,MAT_T3_04886,11.25
MAT_T2_01462,MAT_T3_04967,7.86
MAT_T2_01462,MAT_T3_00233,1.26
MAT_T2_01463,MAT_T3_06878,19.42
MAT_T2_01463,MAT_T3_06374,12.72
MAT_T2_01464,MAT_T3_00726,16.08
MAT_T2_01464,MAT_T3_02495,15.55
MAT_T2_01464,MAT_T3_01504,19.84
MAT_T2_01464,MAT_T3_06015,14.43
MAT_T2_01464,MAT_T3_01890,1.04
MAT_T2_01464,MAT_T3_01259,4.67
MAT_T2_01464,MAT_T3_01036,5.49
MAT_T2_01465,MAT_T3_05103,3.2
MAT_T2_01465,MAT_T3_05710,2.58
MAT_T2_01465,MAT_T3_03504,8.71
MAT_T2_01465,MAT_T3_00247,2.72
MAT_T2_01469,MAT_T3_02660,4.16
MAT_T2_01469,MAT_T3_02764,4.31
MAT_T2_01469,MAT_T3_04395,19.46
MAT_T2_01469,MAT_T3_02464,2.04
MAT_T2_01469,MAT_T3_00116,11.77
MAT_T2_01469,MAT_T3_05909,2.47
MAT_T2_01470,MAT_T3_05261,16.92
MAT_T2_01470,MAT_T3_03668,5.31
MAT_T2_01470,MAT_T3_01711,3.22
MAT_T2_01470,MAT_T3_05227,2.8
MAT_T2_01470,MAT_T3_05408,2.0
MAT_T2_01471,MAT_T3_02070,4.62
MAT_T2_01510,MAT_T3_00119,14.13
MAT_T2_01510,MAT_T3_00865,3.3
MAT_T2_01510,MAT_T3_06521,16.09
MAT_T2_01510,MAT_T3_01154,6.61
MAT_T2_01518,MAT_T3_06384,7.35
MAT_T2_01518,MAT_T3_03290,3.09
MAT_T2_01518,MAT_T3_00636,13.65
MAT_T2_01535,MAT_T3_04901,16.99
MAT_T2_01535,MAT_T3_00400,15.38
MAT_T2_01535,MAT_T3_00990,7.32
MAT_T2_01535,MAT_T3_00169,15.66
MAT_T2_01535,MAT_T3_00085,16.16
MAT_T2_01543,MAT_T3_03056,13.12
MAT_T2_01544,MAT_T3_02076,7.93
MAT_T2_01544,MAT_T3_05664,8.01
MAT_T2_01544,MAT_T3_02972,9.97
MAT_T2_01547,MAT_T3_05872,3.08
MAT_T2_01547,MAT_T3_03141,13.39
MAT_T2_01547,MAT_T3_04898,1.53
MAT_T2_01547,MAT_T3_02432,14.39
MAT_T2_01547,MAT_T3_03493,16.32
MAT_T2_01548,MAT_T3_05118,2.03
MAT_T2_01548,MAT_T3_06593,8.87
MAT_T2_01548,MAT_T3_01284,15.11
MAT_T2_01550,MAT_T3_00307,4.2
