material_id,description,base_unit
MAT_T3_02172,Cell_Pouch,EA
MAT_T4_02173,Copper_Foil,KG
MAT_T3_02174,Cell_Pouch,EA
MAT_T3_02175,Anode_Sheet,EA
MAT_T3_02176,Cell_Cylindrical_4680,EA
MAT_T3_02177,Cell_Pouch,EA
MAT_T4_02178,Cobalt_Sulfate,KG
MAT_T1_02179,Drive_Unit,EA
MAT_T4_02180,Nickel_Class1,KG
MAT_T4_02181,Cobalt_Sulfate,KG
MAT_T4_02182,Lithium_Hydroxide,KG
MAT_T2_02183,Module_LFP,EA
MAT_T2_02184,Module_LFP,EA
MAT_T4_02185,Copper_Foil,KG
MAT_T1_02186,Drive_Unit,EA
MAT_T4_02187,Graphite_Synth,KG
MAT_T4_02188,Nickel_Class1,KG
MAT_T4_02189,Graphite_Synth,KG
MAT_T1_02190,Inverter_Assy,EA
MAT_T4_02191,Graphite_Synth,KG
MAT_T4_02192,Lithium_Hydroxide,KG
MAT_T4_02193,Copper_Foil,KG
MAT_T0_02194,EV_Truck,EA
MAT_T0_02195,EV_Sedan,EA
MAT_T3_02196,Anode_Sheet,EA
MAT_T1_02197,Inverter_Assy,EA
MAT_T3_02198,Cell_Pouch,EA
MAT_T4_02199,Graphite_Synth,KG
MAT_T3_02200,Cell_Prismatic,EA
MAT_T4_02201,Lithium_Hydroxide,KG
MAT_T0_02202,EV_Sedan,EA
MAT_T2_02203,Cooling_Plate,EA
MAT_T0_02204,EV_SUV,EA
MAT_T2_02205,Cooling_Plate,EA
MAT_T4_02206,Lithium_Hydroxide,KG
MAT_T1_02207,Drive_Unit,EA
MAT_T3_02208,Cell_Pouch,EA
MAT_T3_02209,Cell_Pouch,EA
MAT_T4_02210,Lithium_Hydroxide,KG
MAT_T1_02211,Battery_Pack_HighRange,EA
MAT_T2_02212,BMS_Circuit,EA
MAT_T0_02213,EV_Sedan,EA
MAT_T3_02214,Anode_Sheet,EA
MAT_T2_02215,Module_NMC,EA
MAT_T4_02216,Copper_Foil,KG
MAT_T3_02217,Cell_Pouch,EA
MAT_T3_02218,Cell_Prismatic,EA
MAT_T3_02219,Cell_Pouch,EA
MAT_T1_02220,Inverter_Assy,EA
MAT_T3_02221,Cell_Pouch,EA
MAT_T4_02222,Copper_Foil,KG
MAT_T4_02223,Copper_Foil,KG
MAT_T4_02224,Copper_Foil,KG
MAT_T4_02225,Nickel_Class1,KG
MAT_T1_02226,Drive_Unit,EA
MAT_T2_02227,Cooling_Plate,EA
MAT_T0_02228,EV_SUV,EA
MAT_T2_02229,BMS_Circuit,EA
MAT_T1_02230,Battery_Pack_Std,EA
MAT_T3_02231,Cell_Pouch,EA
MAT_T4_02232,Lithium_Hydroxide,KG
MAT_T4_02233,Graphite_Synth,KG
MAT_T4_02234,Copper_Foil,KG
MAT_T4_02235,Lithium_Hydroxide,KG
MAT_T1_02236,Battery_Pack_HighRange,EA
MAT_T0_02237,EV_Sedan,EA
MAT_T4_02238,Copper_Foil,KG
MAT_T2_02239,Module_LFP,EA
MAT_T2_02240,BMS_Circuit,EA
MAT_T2_02241,Module_NMC,EA
MAT_T2_02242,Cooling_Plate,EA
MAT_T3_02243,Cell_Cylindrical_4680,EA
MAT_T3_02244,Anode_Sheet,EA
MAT_T3_02245,Cell_Prismatic,EA
MAT_T4_02246,Copper_Foil,KG
MAT_T3_02247,Anode_Sheet,EA
MAT_T2_02248,Module_NMC,EA
MAT_T2_02249,Module_LFP,EA
MAT_T2_02250,Cooling_Plate,EA
MAT_T4_02251,Cobalt_Sulfate,KG
MAT_T4_02252,Cobalt_Sulfate,KG
MAT_T4_02253,Nickel_Class1,KG
MAT_T2_02254,Cooling_Plate,EA
MAT_T3_02255,Cell_Prismatic,EA
MAT_T3_02256,Cell_Prismatic,EA
MAT_T3_02257,Anode_Sheet,EA
MAT_T3_02258,Cell_Prismatic,EA
MAT_T3_02259,Cell_Prismatic,EA
MAT_T3_02260,Cell_Prismatic,EA
MAT_T4_02261,Lithium_Hydroxide,KG
MAT_T1_02262,Drive_Unit,EA
MAT_T4_02263,Cobalt_Sulfate,KG
MAT_T1_02264,Battery_Pack_Std,EA
MAT_T1_02265,Battery_Pack_Std,EA
MAT_T4_02266,Lithium_Hydroxide,KG
MAT_T4_02267,Cobalt_Sulfate,KG
MAT_T1_02268,Drive_Unit,EA
MAT_T3_02269,Cell_Pouch,EA
MAT_T2_02270,Module_NMC,EA
MAT_T3_02271,Cell_Cylindrical_4680,EA
MAT_T4_02272,Nickel_Class1,KG
MAT_T4_02273,Copper_Foil,KG
MAT_T3_02274,Anode_Sheet,EA
MAT_T3_02275,Cell_Cylindrical_4680,EA
MAT_T3_02276,Anode_Sheet,EA
MAT_T2_02277,Module_NMC,EA
MAT_T4_02278,Lithium_Hydroxide,KG
MAT_T4_02279,Copper_Foil,KG
MAT_T3_02280,Cell_Cylindrical_4680,EA
MAT_T2_02281,BMS_Circuit,EA
MAT_T2_02282,Module_NMC,EA
MAT_T0_02283,EV_SUV,EA
MAT_T4_02284,Nickel_Class1,KG
MAT_T3_02285,Cell_Prismatic,EA
MAT_T2_02286,Cooling_Plate,EA
MAT_T3_02287,Cell_Prismatic,EA
MAT_T4_02288,Cobalt_Sulfate,KG
MAT_T1_02289,Battery_Pack_HighRange,EA
MAT_T4_02290,Nickel_Class1,KG
MAT_T4_02291,Copper_Foil,KG
MAT_T4_02292,Lithium_Hydroxide,KG
MAT_T3_02293,Cell_Pouch,EA
MAT_T2_02294,Module_NMC,EA
MAT_T3_02295,Cell_Cylindrical_4680,EA
MAT_T2_02296,Module_NMC,EA
MAT_T2_02297,Module_NMC,EA
MAT_T3_02298,Anode_Sheet,EA
MAT_T3_02299,Anode_Sheet,EA
MAT_T4_02300,Copper_Foil,KG
MAT_T0_02301,EV_SUV,EA
MAT_T3_02302,Cell_Prismatic,EA
MAT_T4_02303,Cobalt_Sulfate,KG
MAT_T4_02304,Graphite_Synth,KG
MAT_T4_02305,Cobalt_Sulfate,KG
MAT_T4_02306,Nickel_Class1,KG
MAT_T4_02307,Copper_Foil,KG
MAT_T2_02308,BMS_Circuit,EA
MAT_T3_02309,Cell_Cylindrical_4680,EA
MAT_T0_02310,EV_Truck,EA
MAT_T0_02311,EV_Sedan,EA
MAT_T2_02312,Module_LFP,EA
MAT_T1_02313,Battery_Pack_Std,EA
MAT_T2_02314,Module_NMC,EA
MAT_T2_02315,BMS_Circuit,EA
MAT_T0_02316,EV_Truck,EA
MAT_T4_02317,Copper_Foil,KG
MAT_T0_02318,EV_Sedan,EA
MAT_T4_02319,Cobalt_Sulfate,KG
MAT_T2_02320,Cooling_Plate,EA
MAT_T4_02321,Nickel_Class1,KG
MAT_T4_02322,Nickel_Class1,KG
MAT_T4_02323,Nickel_Class1,KG
MAT_T4_02324,Nickel_Class1,KG
MAT_T0_02325,EV_SUV,EA
MAT_T4_02326,Cobalt_Sulfate,KG
MAT_T4_02327,Nickel_Class1,KG
MAT_T4_02328,Copper_Foil,KG
MAT_T4_02329,Cobalt_Sulfate,KG
MAT_T2_02330,BMS_Circuit,EA
MAT_T4_02331,Nickel_Class1,KG
MAT_T2_02332,Module_LFP,EA
MAT_T3_02333,Anode_Sheet,EA
MAT_T1_02334,Battery_Pack_HighRange,EA
MAT_T4_02335,Nickel_Class1,KG
MAT_T1_02336,Drive_Unit,EA
MAT_T2_02337,Cooling_Plate,EA
MAT_T3_02338,Cell_Prismatic,EA
MAT_T4_02339,Copper_Foil,KG
MAT_T3_02340,Cell_Pouch,EA
MAT_T2_02341,Module_LFP,EA
MAT_T0_02342,EV_Truck,EA
MAT_T4_02343,Graphite_Synth,KG
MAT_T4_02344,Nickel_Class1,KG
MAT_T4_02345,Nickel_Class1,KG
MAT_T3_02346,Cell_Prismatic,EA
MAT_T4_02347,Graphite_Synth,KG
MAT_T3_02348,Cell_Prismatic,EA
MAT_T3_02349,Anode_Sheet,EA
MAT_T3_02350,Anode_Sheet,EA
MAT_T3_02351,Cell_Prismatic,EA
MAT_T4_02352,Copper_Foil,KG
MAT_T3_02353,Cell_Prismatic,EA
MAT_T2_02354,Module_NMC,EA
MAT_T2_02355,Cooling_Plate,EA
MAT_T0_02356,EV_Truck,EA
MAT_T3_02357,Cell_Cylindrical_4680,EA
MAT_T2_02358,Cooling_Plate,EA
MAT_T1_02359,Inverter_Assy,EA
MAT_T4_02360,Cobalt_Sulfate,KG
MAT_T4_02361,Copper_Foil,KG
MAT_T4_02362,Copper_Foil,KG
MAT_T3_02363,Cell_Cylindrical_4680,EA
MAT_T4_02364,Cobalt_Sulfate,KG
MAT_T4_02365,Lithium_Hydroxide,KG
MAT_T4_02366,Lithium_Hydroxide,KG
MAT_T3_02367,Cell_Cylindrical_4680,EA
MAT_T2_02368,Module_NMC,EA
MAT_T4_02369,Cobalt_Sulfate,KG
MAT_T2_02370,Module_LFP,EA
MAT_T2_02371,Module_NMC,EA
MAT_T3_02372,Cell_Prismatic,EA
MAT_T1_02373,Battery_Pack_HighRange,EA
MAT_T4_02374,Graphite_Synth,KG
MAT_T3_02375,Cell_Pouch,EA
MAT_T3_02376,Cell_Prismatic,EA
MAT_T4_02377,Nickel_Class1,KG
MAT_T3_02378,Cell_Prismatic,EA
MAT_T0_02379,EV_SUV,EA
MAT_T3_02380,Cell_Prismatic,EA
MAT_T4_02381,Nickel_Class1,KG
MAT_T3_02382,Anode_Sheet,EA
MAT_T4_02383,Lithium_Hydroxide,KG
MAT_T2_02384,Cooling_Plate,EA
MAT_T2_02385,Module_NMC,EA
MAT_T2_02386,BMS_Circuit,EA
MAT_T3_02387,Anode_Sheet,EA
MAT_T4_02388,Lithium_Hydroxide,KG
MAT_T4_02389,Nickel_Class1,KG
MAT_T3_02390,Cell_Pouch,EA
MAT_T3_02391,Cell_Cylindrical_4680,EA
MAT_T4_02392,Copper_Foil,KG
MAT_T2_02393,BMS_Circuit,EA
MAT_T2_02394,Cooling_Plate,EA
MAT_T4_02395,Lithium_Hydroxide,KG
MAT_T3_02396,Cell_Pouch,EA
MAT_T4_02397,Nickel_Class1,KG
MAT_T2_02398,Module_NMC,EA
MAT_T4_02399,Cobalt_Sulfate,KG
MAT_T2_02400,Module_LFP,EA
MAT_T2_02401,Module_LFP,EA
MAT_T3_02402,Cell_Pouch,EA
MAT_T2_02403,BMS_Circuit,EA
MAT_T2_02404,Cooling_Plate,EA
MAT_T2_02405,Module_LFP,EA
MAT_T0_02406,EV_Truck,EA
MAT_T4_02407,Lithium_Hydroxide,KG
MAT_T3_02408,Anode_Sheet,EA
MAT_T1_02409,Drive_Unit,EA
MAT_T2_02410,Cooling_Plate,EA
MAT_T1_02411,Inverter_Assy,EA
MAT_T3_02412,Cell_Pouch,EA
MAT_T1_02413,Inverter_Assy,EA
MAT_T4_02414,Nickel_Class1,KG
MAT_T0_02415,EV_Truck,EA
MAT_T2_02416,BMS_Circuit,EA
MAT_T4_02417,Nickel_Class1,KG
MAT_T4_02418,Copper_Foil,KG
MAT_T1_02419,Drive_Unit,EA
MAT_T4_02420,Nickel_Class1,KG
MAT_T3_02421,Anode_Sheet,EA
MAT_T4_02422,Copper_Foil,KG
MAT_T3_02423,Cell_Cylindrical_4680,EA
MAT_T4_02424,Lithium_Hydroxide,KG
MAT_T4_02425,Cobalt_Sulfate,KG
MAT_T2_02426,Module_NMC,EA
MAT_T3_02427,Cell_Cylindrical_4680,EA
MAT_T3_02428,Cell_Pouch,EA
MAT_T0_02429,EV_Truck,EA
MAT_T0_02430,EV_SUV,EA
MAT_T1_02431,Battery_Pack_HighRange,EA
MAT_T3_02432,Cell_Cylindrical_4680,EA
MAT_T3_02433,Cell_Cylindrical_4680,EA
MAT_T3_02434,Anode_Sheet,EA
MAT_T0_02435,EV_SUV,EA
MAT_T3_02436,Cell_Pouch,EA
MAT_T4_02437,Copper_Foil,KG
MAT_T3_02438,Cell_Pouch,EA
MAT_T3_02439,Anode_Sheet,EA
MAT_T4_02440,Nickel_Class1,KG
MAT_T4_02441,Graphite_Synth,KG
MAT_T3_02442,Anode_Sheet,EA
MAT_T4_02443,Lithium_Hydroxide,KG
MAT_T3_02444,Anode_Sheet,EA
MAT_T4_02445,Nickel_Class1,KG
MAT_T2_02446,BMS_Circuit,EA
MAT_T2_02447,BMS_Circuit,EA
MAT_T1_02448,Drive_Unit,EA
MAT_T4_02449,Graphite_Synth,KG
MAT_T3_02450,Anode_Sheet,EA
MAT_T2_02451,Cooling_Plate,EA
MAT_T2_02452,Module_LFP,EA
MAT_T4_02453,Cobalt_Sulfate,KG
MAT_T4_02454,Copper_Foil,KG
MAT_T3_02455,Cell_Prismatic,EA
MAT_T3_02456,Anode_Sheet,EA
MAT_T3_02457,Anode_Sheet,EA
MAT_T3_02458,Anode_Sheet,EA
MAT_T4_02459,Copper_Foil,KG
MAT_T1_02460,Inverter_Assy,EA
MAT_T3_02461,Cell_Pouch,EA
MAT_T2_02462,BMS_Circuit,EA
MAT_T3_02463,Anode_Sheet,EA
MAT_T3_02464,Cell_Cylindrical_4680,EA
MAT_T3_02465,Cell_Pouch,EA
MAT_T1_02466,Battery_Pack_Std,EA
MAT_T3_02467,Cell_Cylindrical_4680,EA
MAT_T2_02468,Module_LFP,EA
MAT_T2_02469,Cooling_Plate,EA
MAT_T1_02470,Battery_Pack_Std,EA
MAT_T4_02471,Nickel_Class1,KG
MAT_T3_02472,Cell_Pouch,EA
MAT_T3_02473,Cell_Pouch,EA
MAT_T4_02474,Copper_Foil,KG
MAT_T4_02475,Lithium_Hydroxide,KG
MAT_T3_02476,Anode_Sheet,EA
MAT_T3_02477,Cell_Pouch,EA
MAT_T3_02478,Anode_Sheet,EA
MAT_T3_02479,Cell_Prismatic,EA
MAT_T3_02480,Cell_Prismatic,EA
MAT_T4_02481,Nickel_Class1,KG
MAT_T4_02482,Cobalt_Sulfate,KG
MAT_T2_02483,Module_NMC,EA
MAT_T1_02484,Battery_Pack_Std,EA
MAT_T3_02485,Anode_Sheet,EA
MAT_T2_02486,Cooling_Plate,EA
MAT_T0_02487,EV_SUV,EA
MAT_T4_02488,Nickel_Class1,KG
MAT_T2_02489,Module_NMC,EA
MAT_T4_02490,Cobalt_Sulfate,KG
MAT_T4_02491,Cobalt_Sulfate,KG
MAT_T4_02492,Lithium_Hydroxide,KG
MAT_T2_02493,BMS_Circuit,EA
MAT_T2_02494,Module_NMC,EA
MAT_T3_02495,Cell_Prismatic,EA
MAT_T2_02496,Cooling_Plate,EA
MAT_T2_02497,Module_LFP,EA
MAT_T2_02498,Module_NMC,EA
MAT_T2_02499,BMS_Circuit,EA
MAT_T2_02500,Module_LFP,EA
MAT_T4_02501,Cobalt_Sulfate,KG
MAT_T2_02502,BMS_Circuit,EA
MAT_T0_02503,EV_Truck,EA
MAT_T3_02504,Cell_Pouch,EA
MAT_T4_02505,Lithium_Hydroxide,KG
MAT_T2_02506,Module_NMC,EA
MAT_T1_02507,Battery_Pack_Std,EA
MAT_T3_02508,Anode_Sheet,EA
MAT_T4_02509,Graphite_Synth,KG
MAT_T4_02510,Graphite_Synth,KG
MAT_T3_02511,Cell_Prismatic,EA
MAT_T2_02512,Cooling_Plate,EA
MAT_T3_02513,Cell_Cylindrical_4680,EA
MAT_T1_02514,Inverter_Assy,EA
MAT_T4_02515,Copper_Foil,KG
MAT_T4_02516,Nickel_Class1,KG
MAT_T4_02517,Copper_Foil,KG
MAT_T2_02518,Module_NMC,EA
MAT_T0_02519,EV_Sedan,EA
MAT_T3_02520,Cell_Prismatic,EA
MAT_T4_02521,Graphite_Synth,KG
MAT_T4_02522,Graphite_Synth,KG
MAT_T2_02523,Module_LFP,EA
MAT_T2_02524,BMS_Circuit,EA
MAT_T3_02525,Cell_Cylindrical_4680,EA
MAT_T2_02526,Module_NMC,EA
MAT_T4_02527,Graphite_Synth,KG
MAT_T3_02528,Cell_Cylindrical_4680,EA
MAT_T4_02529,Cobalt_Sulfate,KG
MAT_T3_02530,Cell_Prismatic,EA
MAT_T4_02531,Copper_Foil,KG
MAT_T2_02532,Cooling_Plate,EA
MAT_T4_02533,Nickel_Class1,KG
MAT_T2_02534,Module_NMC,EA
MAT_T3_02535,Anode_Sheet,EA
MAT_T2_02536,Module_LFP,EA
MAT_T3_02537,Anode_Sheet,EA
MAT_T2_02538,BMS_Circuit,EA
MAT_T2_02539,Module_LFP,EA
MAT_T4_02540,Copper_Foil,KG
MAT_T2_02541,Module_NMC,EA
MAT_T4_02542,Copper_Foil,KG
MAT_T4_02543,Copper_Foil,KG
MAT_T0_02544,EV_SUV,EA
MAT_T4_02545,Cobalt_Sulfate,KG
MAT_T2_02546,Module_NMC,EA
MAT_T0_02547,EV_Sedan,EA
MAT_T3_02548,Cell_Prismatic,EA
MAT_T4_02549,Nickel_Class1,KG
MAT_T0_02550,EV_SUV,EA
MAT_T3_02551,Anode_Sheet,EA
MAT_T3_02552,Cell_Pouch,EA
MAT_T4_02553,Lithium_Hydroxide,KG
MAT_T1_02554,Inverter_Assy,EA
MAT_T4_02555,Graphite_Synth,KG
MAT_T4_02556,Graphite_Synth,KG
MAT_T4_02557,Lithium_Hydroxide,KG
MAT_T4_02558,Graphite_Synth,KG
MAT_T4_02559,Cobalt_Sulfate,KG
MAT_T0_02560,EV_Truck,EA
MAT_T3_02561,Cell_Pouch,EA
MAT_T3_02562,Cell_Pouch,EA
MAT_T2_02563,Cooling_Plate,EA
MAT_T3_02564,Cell_Prismatic,EA
MAT_T3_02565,Cell_Cylindrical_4680,EA
MAT_T3_02566,Cell_Prismatic,EA
MAT_T4_02567,Cobalt_Sulfate,KG
MAT_T1_02568,Battery_Pack_Std,EA
MAT_T4_02569,Copper_Foil,KG
MAT_T3_02570,Cell_Cylindrical_4680,EA
MAT_T3_02571,Cell_Prismatic,EA
MAT_T4_02572,Nickel_Class1,KG
MAT_T3_02573,Cell_Cylindrical_4680,EA
MAT_T3_02574,Cell_Cylindrical_4680,EA
MAT_T3_02575,Cell_Prismatic,EA
MAT_T3_02576,Cell_Cylindrical_4680,EA
MAT_T4_02577,Copper_Foil,KG
MAT_T4_02578,Nickel_Class1,KG
MAT_T1_02579,Battery_Pack_HighRange,EA
MAT_T1_02580,Battery_Pack_Std,EA
MAT_T3_02581,Anode_Sheet,EA
MAT_T1_02582,Drive_Unit,EA
MAT_T3_02583,Anode_Sheet,EA
MAT_T1_02584,Drive_Unit,EA
MAT_T3_02585,Anode_Sheet,EA
MAT_T0_02586,EV_Sedan,EA
MAT_T2_02587,Cooling_Plate,EA
MAT_T4_02588,Nickel_Class1,KG
MAT_T3_02589,Cell_Cylindrical_4680,EA
MAT_T4_02590,Graphite_Synth,KG
MAT_T4_02591,Graphite_Synth,KG
MAT_T3_02592,Cell_Pouch,EA
MAT_T0_02593,EV_Sedan,EA
MAT_T4_02594,Cobalt_Sulfate,KG
MAT_T4_02595,Copper_Foil,KG
MAT_T4_02596,Graphite_Synth,KG
MAT_T1_02597,Drive_Unit,EA
MAT_T4_02598,Copper_Foil,KG
MAT_T2_02599,BMS_Circuit,EA
MAT_T4_02600,Graphite_Synth,KG
MAT_T4_02601,Graphite_Synth,KG
MAT_T2_02602,Module_NMC,EA
MAT_T4_02603,Cobalt_Sulfate,KG
MAT_T2_02604,Module_NMC,EA
MAT_T4_02605,Graphite_Synth,KG
MAT_T2_02606,Module_LFP,EA
MAT_T4_02607,Lithium_Hydroxide,KG
MAT_T1_02608,Battery_Pack_HighRange,EA
MAT_T4_02609,Cobalt_Sulfate,KG
MAT_T3_02610,Cell_Pouch,EA
MAT_T3_02611,Anode_Sheet,EA
MAT_T2_02612,BMS_Circuit,EA
MAT_T4_02613,Cobalt_Sulfate,KG
MAT_T2_02614,Cooling_Plate,EA
MAT_T3_02615,Anode_Sheet,EA
MAT_T2_02616,Module_NMC,EA
MAT_T4_02617,Lithium_Hydroxide,KG
MAT_T0_02618,EV_SUV,EA
MAT_T2_02619,BMS_Circuit,EA
MAT_T2_02620,Module_NMC,EA
MAT_T3_02621,Anode_Sheet,EA
MAT_T2_02622,BMS_Circuit,EA
MAT_T3_02623,Cell_Cylindrical_4680,EA
MAT_T4_02624,Lithium_Hydroxide,KG
MAT_T4_02625,Copper_Foil,KG
MAT_T3_02626,Cell_Pouch,EA
MAT_T1_02627,Battery_Pack_HighRange,EA
MAT_T4_02628,Lithium_Hydroxide,KG
MAT_T2_02629,BMS_Circuit,EA
MAT_T4_02630,Lithium_Hydroxide,KG
MAT_T2_02631,BMS_Circuit,EA
MAT_T3_02632,Cell_Prismatic,EA
MAT_T3_02633,Anode_Sheet,EA
MAT_T4_02634,Nickel_Class1,KG
MAT_T1_02635,Drive_Unit,EA
MAT_T3_02636,Cell_Pouch,EA
MAT_T1_02637,Drive_Unit,EA
MAT_T4_02638,Graphite_Synth,KG
MAT_T4_02639,Copper_Foil,KG
MAT_T3_02640,Cell_Prismatic,EA
MAT_T3_02641,Anode_Sheet,EA
MAT_T4_02642,Lithium_Hydroxide,KG
MAT_T3_02643,Cell_Cylindrical_4680,EA
MAT_T3_02644,Cell_Prismatic,EA
MAT_T3_02645,Cell_Prismatic,EA
MAT_T4_02646,Copper_Foil,KG
MAT_T1_02647,Battery_Pack_Std,EA
MAT_T4_02648,Copper_Foil,KG
MAT_T3_02649,Cell_Cylindrical_4680,EA
MAT_T1_02650,Battery_Pack_Std,EA
MAT_T4_02651,Lithium_Hydroxide,KG
MAT_T3_02652,Anode_Sheet,EA
MAT_T1_02653,Drive_Unit,EA
MAT_T3_02654,Anode_Sheet,EA
MAT_T4_02655,Cobalt_Sulfate,KG
MAT_T4_02656,Nickel_Class1,KG
MAT_T4_02657,Lithium_Hydroxide,KG
MAT_T4_02658,Lithium_Hydroxide,KG
MAT_T0_02659,EV_Sedan,EA
MAT_T3_02660,Anode_Sheet,EA
MAT_T4_02661,Nickel_Class1,KG
MAT_T3_02662,Cell_Prismatic,EA
MAT_T3_02663,Cell_Pouch,EA
MAT_T3_02664,Anode_Sheet,EA
MAT_T3_02665,Anode_Sheet,EA
MAT_T4_02666,Lithium_Hydroxide,KG
MAT_T3_02667,Anode_Sheet,EA
MAT_T3_02668,Anode_Sheet,EA
MAT_T4_02669,Graphite_Synth,KG
MAT_T3_02670,Anode_Sheet,EA
MAT_T2_02671,Module_NMC,EA
MAT_T3_02672,Cell_Cylindrical_4680,EA
MAT_T4_02673,Cobalt_Sulfate,KG
MAT_T4_02674,Cobalt_Sulfate,KG
MAT_T4_02675,Nickel_Class1,KG
MAT_T4_02676,Copper_Foil,KG
MAT_T2_02677,Module_NMC,EA
MAT_T4_02678,Nickel_Class1,KG
MAT_T4_02679,Nickel_Class1,KG
MAT_T2_02680,Cooling_Plate,EA
MAT_T1_02681,Battery_Pack_HighRange,EA
MAT_T4_02682,Copper_Foil,KG
MAT_T4_02683,Cobalt_Sulfate,KG
MAT_T4_02684,Nickel_Class1,KG
MAT_T4_02685,Graphite_Synth,KG
MAT_T3_02686,Anode_Sheet,EA
MAT_T3_02687,Cell_Pouch,EA
MAT_T3_02688,Cell_Cylindrical_4680,EA
MAT_T1_02689,Drive_Unit,EA
MAT_T4_02690,Lithium_Hydroxide,KG
MAT_T3_02691,Cell_Pouch,EA
MAT_T3_02692,Cell_Pouch,EA
MAT_T3_02693,Cell_Cylindrical_4680,EA
MAT_T3_02694,Cell_Cylindrical_4680,EA
MAT_T2_02695,Cooling_Plate,EA
MAT_T2_02696,BMS_Circuit,EA
MAT_T2_02697,Module_NMC,EA
MAT_T2_02698,Module_NMC,EA
MAT_T4_02699,Copper_Foil,KG
MAT_T2_02700,Module_LFP,EA
MAT_T2_02701,BMS_Circuit,EA
MAT_T3_02702,Cell_Prismatic,EA
MAT_T3_02703,Cell_Pouch,EA
MAT_T2_02704,Cooling_Plate,EA
MAT_T4_02705,Cobalt_Sulfate,KG
MAT_T4_02706,Lithium_Hydroxide,KG
MAT_T2_02707,Module_NMC,EA
MAT_T2_02708,Module_NMC,EA
MAT_T4_02709,Lithium_Hydroxide,KG
MAT_T4_02710,Nickel_Class1,KG
MAT_T4_02711,Lithium_Hydroxide,KG
MAT_T1_02712,Drive_Unit,EA
MAT_T3_02713,Cell_Prismatic,EA
MAT_T3_02714,Cell_Prismatic,EA
MAT_T2_02715,Module_LFP,EA
MAT_T3_02716,Cell_Cylindrical_4680,EA
MAT_T3_02717,Cell_Pouch,EA
MAT_T2_02718,Module_LFP,EA
MAT_T4_02719,Copper_Foil,KG
MAT_T4_02720,Cobalt_Sulfate,KG
MAT_T2_02721,Module_NMC,EA
MAT_T4_02722,Nickel_Class1,KG
MAT_T1_02723,Drive_Unit,EA
MAT_T4_02724,Cobalt_Sulfate,KG
MAT_T2_02725,Cooling_Plate,EA
MAT_T1_02726,Drive_Unit,EA
MAT_T3_02727,Cell_Prismatic,EA
MAT_T3_02728,Cell_Prismatic,EA
MAT_T4_02729,Nickel_Class1,KG
MAT_T3_02730,Anode_Sheet,EA
MAT_T2_02731,BMS_Circuit,EA
MAT_T3_02732,Anode_Sheet,EA
MAT_T3_02733,Cell_Pouch,EA
MAT_T2_02734,BMS_Circuit,EA
MAT_T4_02735,Graphite_Synth,KG
MAT_T4_02736,Graphite_Synth,KG
MAT_T4_02737,Graphite_Synth,KG
MAT_T4_02738,Cobalt_Sulfate,KG
MAT_T2_02739,BMS_Circuit,EA
MAT_T4_02740,Copper_Foil,KG
MAT_T3_02741,Cell_Prismatic,EA
MAT_T4_02742,Nickel_Class1,KG
MAT_T3_02743,Anode_Sheet,EA
MAT_T4_02744,Graphite_Synth,KG
MAT_T4_02745,Graphite_Synth,KG
MAT_T4_02746,Cobalt_Sulfate,KG
MAT_T4_02747,Cobalt_Sulfate,KG
MAT_T4_02748,Cobalt_Sulfate,KG
MAT_T4_02749,Lithium_Hydroxide,KG
MAT_T3_02750,Cell_Prismatic,EA
MAT_T2_02751,Module_NMC,EA
MAT_T3_02752,Cell_Prismatic,EA
MAT_T0_02753,EV_Truck,EA
MAT_T3_02754,Cell_Pouch,EA
MAT_T3_02755,Anode_Sheet,EA
MAT_T3_02756,Anode_Sheet,EA
MAT_T4_02757,Lithium_Hydroxide,KG
MAT_T4_02758,Cobalt_Sulfate,KG
MAT_T2_02759,Module_LFP,EA
MAT_T3_02760,Anode_Sheet,EA
MAT_T3_02761,Cell_Prismatic,EA
MAT_T3_02762,Cell_Pouch,EA
MAT_T4_02763,Cobalt_Sulfate,KG
MAT_T3_02764,Cell_Cylindrical_4680,EA
MAT_T3_02765,Anode_Sheet,EA
MAT_T4_02766,Graphite_Synth,KG
MAT_T4_02767,Graphite_Synth,KG
MAT_T1_02768,Drive_Unit,EA
MAT_T4_02769,Cobalt_Sulfate,KG
MAT_T3_02770,Anode_Sheet,EA
MAT_T2_02771,Module_NMC,EA
MAT_T1_02772,Battery_Pack_Std,EA
MAT_T3_02773,Cell_Cylindrical_4680,EA
MAT_T3_02774,Cell_Cylindrical_4680,EA
MAT_T2_02775,Cooling_Plate,EA
MAT_T4_02776,Copper_Foil,KG
MAT_T4_02777,Cobalt_Sulfate,KG
MAT_T2_02778,Cooling_Plate,EA
MAT_T0_02779,EV_SUV,EA
MAT_T4_02780,Cobalt_Sulfate,KG
MAT_T0_02781,EV_Truck,EA
MAT_T4_02782,Graphite_Synth,KG
MAT_T3_02783,Cell_Cylindrical_4680,EA
MAT_T2_02784,BMS_Circuit,EA
MAT_T2_02785,Module_NMC,EA
MAT_T0_02786,EV_Sedan,EA
MAT_T2_02787,Module_LFP,EA
MAT_T1_02788,Battery_Pack_HighRange,EA
MAT_T3_02789,Anode_Sheet,EA
MAT_T2_02790,BMS_Circuit,EA
MAT_T3_02791,Anode_Sheet,EA
MAT_T3_02792,Anode_Sheet,EA
MAT_T2_02793,BMS_Circuit,EA
